lichess_id,ply,result,crisc_player
H2RQz9KP,74,0-1,Black
8AfsEk4y,72,0-1,Black
66MbM6zS,57,0-1,White
PIZnklOE,61,1-0,White
RUpy0dA3,80,0-1,Black
Gv8QzI9L,66,0-1,Black
w0TeRMMZ,55,0-1,White
qI7IOvRP,94,0-1,Black
PrfsGdbQ,95,1-0,White
HY7eiZyh,67,1-0,White
KgbY9WMk,70,0-1,Black
wns7UkG0,60,1/2-1/2,Black
P8WZTdD2,45,0-1,White
W9yqWNZe,80,1-0,Black
W9yqWNZe,90,1-0,Black
TOJ1Aawb,61,1-0,White
NAFeHLJ9,63,0-1,White
a98SPakR,93,1-0,White
YuWzEIWu,105,0-1,White
8EWb8SCu,67,0-1,White
pR2suOoG,79,1-0,White
W8xsGaAH,65,1-0,White
lR5uNePe,74,0-1,Black
gkskPYn3,86,1-0,Black
DJPTXPiN,95,0-1,White
NS1RMnYY,65,0-1,White
yri1dVUd,88,0-1,Black
yri1dVUd,90,0-1,Black
lM6dFFJR,58,0-1,Black
JbwlKnVh,25,1-0,White
tmbHKYM9,58,0-1,Black
qBsducoi,83,0-1,White
PP3MQxXX,86,0-1,Black
BNmcxhL2,96,0-1,Black
XEXerPoR,108,0-1,Black
toxnHQV2,86,1-0,Black
Nrk2wnMv,111,0-1,White
WU6YsUvf,61,0-1,White
zyngDRDK,63,1-0,White
zyngDRDK,67,1-0,White
IGiUTyHx,72,1-0,Black
Rz3uDN7T,76,0-1,Black
CQpdyXZX,53,0-1,White
M1d5KxDL,139,1/2-1/2,White
9Fjp4Pt1,61,0-1,White
22JbGiyr,76,0-1,Black
CAg1j6Iv,61,0-1,White
5yQzl3xF,108,1-0,Black
qVMeIIFi,51,0-1,White
vxzyfdxI,61,0-1,White
LwWDvHCF,58,0-1,Black
nP8iJnHG,74,0-1,Black
2VKLLOEX,95,0-1,White
ZUu3DLUi,80,1-0,Black
GPQewBbh,84,0-1,Black
z1KtfXic,110,1-0,Black
0pSDxOnK,86,1-0,Black
9Skel9iY,58,0-1,Black
7Ur4quHh,31,1-0,White
WAODKoMO,100,1-0,Black
ZKl4cBvH,62,0-1,Black
v2KWD3S3,87,1-0,White
eptzX6FL,104,0-1,Black
eptzX6FL,115,0-1,White
PqljsiJz,84,0-1,Black
uesaoKgo,16,0-1,Black
gXqXjrhp,47,0-1,White
MYMlPjFk,48,0-1,Black
QiYrRP28,102,1-0,Black
N60RiUIW,92,1-0,Black
qEe00ihS,71,0-1,White
vyiSqapY,66,1-0,Black
xZzMGkMT,71,0-1,White
oOAX1oDY,62,0-1,Black
xb9CCjO3,136,0-1,Black
f6FBczs8,55,1-0,White
qORkWIaz,49,1-0,White
xjsLvX1U,94,1-0,Black
1MBFi34s,42,1-0,Black
wEACQQh1,116,1-0,Black
4j90kkRT,52,0-1,Black
QqQR5QnD,70,1-0,Black
QnoMzS63,76,1-0,Black
MuAtsnXK,108,1-0,Black
V1JElPvj,93,1-0,White
V1JElPvj,95,1-0,White
Ee8Vy1je,59,1-0,White
Ee8Vy1je,63,1-0,White
SxyLDQAv,100,1-0,Black
7vL7Sqzw,75,1-0,White
RcaYUBSj,73,1-0,White
ZdRjkZXv,72,0-1,Black
0cWXH1Gg,74,0-1,Black
bhRru48d,56,0-1,Black
4SIYpK84,70,0-1,Black
ISryIqER,73,1-0,White
cGzIhoGE,51,1-0,White
UvFFE0R2,61,0-1,White
PlD282AS,49,1-0,White
sCTad1k3,68,1-0,Black
5trU2fYR,83,0-1,White
KjyWzXJN,61,0-1,White
gRC4tx1d,60,1-0,Black
s0SUwAjC,54,0-1,Black
PN03mKkx,75,1-0,White
n3G2THtb,71,1-0,White
1GAaEUr7,40,1-0,Black
tuI0vqbZ,55,1-0,White
orUANRpW,70,0-1,Black
uXc8pvxA,86,0-1,Black
l4qSrIhm,119,1-0,White
kOskTtAY,42,0-1,Black
Du1f61X7,83,1-0,White
5GxWSZ6l,33,1-0,White
R61veHla,53,0-1,White
YjRAIqWy,90,0-1,Black
84mippW1,96,0-1,Black
oyokEi70,69,1-0,White
pLEd1rxy,101,1-0,White
pLEd1rxy,111,1-0,White
36PlVZAi,100,1-0,Black
36PlVZAi,135,1-0,White
hLJiQjF9,60,0-1,Black
UbOPmNlh,96,1-0,Black
NEtPYojC,56,0-1,Black
Bt30jl94,86,1/2-1/2,Black
EZaH1fbn,54,1-0,Black
AezDTFkb,59,0-1,White
r6zc7CwW,77,1-0,White
9dzzrxC7,82,1-0,Black
18uDRePa,132,0-1,Black
aeJFI34g,70,0-1,Black
R1Fu3K6P,59,0-1,White
SywvFOhK,73,0-1,White
HQDstou6,78,0-1,Black
HmfOKCWQ,111,0-1,White
JcL9RlV7,119,0-1,White
RsCpDHhb,100,0-1,Black
wsJ7qKrD,92,1-0,Black
QJNsecCw,66,0-1,Black
0ZLA65Zy,110,0-1,Black
pe7fPDVw,90,0-1,Black
ApFQfX2o,88,0-1,Black
SdfgAbmu,80,0-1,Black
W85niBgN,78,1-0,Black
ekvEZi7c,77,1-0,White
FiW2Lnos,48,0-1,Black
QNEag8Yj,94,1-0,Black
LGmGjCn9,54,0-1,Black
Y18TWsa1,54,0-1,Black
Y18TWsa1,58,0-1,Black
2a2xpuHT,140,1/2-1/2,Black
JyF8UMpM,73,1/2-1/2,White
Adt7hpzC,49,1-0,White
bZj8IQst,53,1-0,White
fEhBNLY6,92,1/2-1/2,Black
BrT1xtQx,75,1-0,White
kgc6BO05,60,0-1,Black
9y0wrqhJ,65,1-0,White
fbLaKpiw,54,0-1,Black
fbLaKpiw,60,0-1,Black
7ydOp2gP,71,0-1,White
7ydOp2gP,81,0-1,White
3HMNAHd1,53,1-0,White
PgewpikO,45,0-1,White
RXjMDjKN,64,0-1,Black
L6bxg3Or,94,1-0,Black
jUXDMt2J,72,0-1,Black
xb1fsElw,61,1-0,White
h31JjZW8,71,0-1,White
AeeNPGxV,51,1-0,White
jHLD7w3x,75,0-1,White
s2pVr1s0,71,1-0,White
n6jI6iS6,51,1-0,White
DDdP7sDW,48,0-1,Black
lc7LyXbc,79,1-0,White
lc7LyXbc,81,1-0,White
cHQ3e2CP,74,1-0,Black
qG9xoXsI,40,0-1,Black
htastpgi,86,0-1,Black
TXuR09RV,96,1-0,Black
TXuR09RV,103,1-0,White
d8kZpv9o,124,0-1,Black
nza40De5,89,0-1,White
3J7ts9o6,69,0-1,White
PNoayNtN,87,1-0,White
J8GQM89T,27,1-0,White
OP9H0sbf,88,1-0,Black
WvPDbXbV,61,1-0,White
pYZBE2ba,64,0-1,Black
2VjhzIyl,79,1-0,White
dNFPHDnf,121,1-0,White
z349VLrv,38,1-0,Black
2hQEyKRi,80,1-0,Black
1JdwjcBP,56,0-1,Black
ohFS5Dv0,71,0-1,White
LOEpPod7,48,0-1,Black
8gmlUBPN,54,0-1,Black
Jp3vpXlY,54,0-1,Black
NhZM756H,54,0-1,Black
UIIQXoCe,133,0-1,White
z5himuXW,55,1-0,White
YlUrdQ9u,54,0-1,Black
GWGWr6Ga,53,0-1,White
GWGWr6Ga,55,0-1,White
VbVHNKJl,59,1-0,White
SxXKba59,62,1-0,Black
6gGdmCAA,117,0-1,White
nQf9jLuv,74,1-0,Black
mAQzqWBi,55,0-1,White
GFXmvu7R,77,1-0,White
x2W2xYMS,44,0-1,Black
IBLugF59,74,0-1,Black
Moj1a40e,51,1-0,White
VaXgWrqO,64,0-1,Black
kcDi7VX4,47,0-1,White
fKbZRN6q,74,0-1,Black
wbz0tbCv,78,0-1,Black
HBqq2tdz,44,0-1,Black
o4BE7kgU,82,1-0,Black
066BPlIe,106,0-1,Black
1COya8bo,107,0-1,White
mqzRGDK1,76,0-1,Black
REUEflQ6,91,0-1,White
8NSvxTv2,78,1-0,Black
YetDiyhA,77,0-1,White
YetDiyhA,82,0-1,Black
nxYO1NWm,67,1-0,White
SnOrrZBU,61,1-0,White
SnOrrZBU,63,1-0,White
lMRNOime,66,1-0,Black
yzTHYe1G,42,0-1,Black
2GlI9VF0,76,1-0,Black
aGBkUt85,51,1-0,White
OI9gPrkT,84,0-1,Black
LPc99egF,72,1-0,Black
QiYpZQAA,69,1-0,White
hfbylP5w,117,1-0,White
0Eb1ToSN,59,1-0,White
2FGuy7O5,112,1/2-1/2,Black
ft6SrZEs,63,0-1,White
18CGMkBQ,92,0-1,Black
oO1Ah2Mq,40,1-0,Black
Bp8mu1fS,134,0-1,Black
kb2mZAEk,59,1-0,White
XQTROIDA,72,0-1,Black
31o7oPkp,77,0-1,White
SOhbURvZ,54,1-0,Black
twMjzfY3,73,0-1,White
xn4xgE4j,48,0-1,Black
cdu9PENE,60,1/2-1/2,Black
O44MrkbY,71,0-1,White
aablMPGA,111,0-1,White
Vq7pA3oL,69,1-0,White
fVtFeXpV,45,0-1,White
hFFZY9K1,55,0-1,White
Vo1kkyw9,87,1-0,White
6vLsQ4uL,95,0-1,White
5nryGI0D,124,0-1,Black
e3SltfwQ,46,0-1,Black
ZcFVosfK,97,0-1,White
8ttXSE9g,51,0-1,White
UxvjW1Qo,33,1-0,White
47rP0ULG,58,0-1,Black
7aATha57,85,1-0,White
7AFblB97,98,0-1,Black
3aBNtjjQ,64,0-1,Black
Y5eKfWPS,123,1-0,White
NHRAFfW2,27,0-1,White
OBVLlWnV,59,0-1,White
Lgqd4qyd,69,0-1,White
0H6GxmN6,74,0-1,Black
12V8GNrT,107,1-0,White
NvWZ3BlN,85,0-1,White
otjwnEIg,106,1-0,Black
c5k3zq8q,61,1-0,White
adphxDVu,53,0-1,White
voMMd01I,96,1-0,Black
voMMd01I,98,1-0,Black
ZfEU0ayu,69,1-0,White
TEMqHpUK,55,0-1,White
FaASKfhL,69,0-1,White
FaASKfhL,73,0-1,White
5dzqjTGo,139,1/2-1/2,White
rWhrbB3M,64,1-0,Black
RRmARJHI,80,1/2-1/2,Black
eBYzfJG1,86,0-1,Black
BnKCTxgL,84,0-1,Black
XqHVc9sD,89,0-1,White
2dV4U13D,51,1-0,White
JRgjvFc0,73,1-0,White
AEIPrHMd,97,1/2-1/2,White
AEIPrHMd,99,1/2-1/2,White
PgHrlhOs,89,0-1,White
6LgB6toY,96,0-1,Black
qeiPNtBs,39,1-0,White
qFNwaIoU,57,0-1,White
aW9EiazD,63,1-0,White
zAsIURB9,47,1-0,White
aTfSNNzS,71,0-1,White
X59bsMfp,57,0-1,White
JDCYN23k,72,1-0,Black
K2ISZSYD,51,0-1,White
8HBpv3v6,57,1-0,White
jglZ8CPv,70,0-1,Black
kTIyqqVt,58,0-1,Black
wUibPjH7,119,1-0,White
ZsEUGMLB,63,1-0,White
a40gxjim,89,1/2-1/2,White
3OQE2Atg,141,1-0,White
jSwZccnT,55,1-0,White
8j5N0AEf,95,1-0,White
zarBnflU,72,0-1,Black
Xpj80Px6,78,1-0,Black
Xpj80Px6,80,1-0,Black
ZfPy1h9U,53,1-0,White
AijhHr1f,59,0-1,White
AADP4xKy,98,0-1,Black
NyMvpgrX,92,1-0,Black
oqc6s5z3,105,1-0,White
93GoeyJr,64,0-1,Black
JJSUFMsi,93,1-0,White
D4fFJepS,48,1-0,Black
0AuTyiWw,69,1-0,White
n6lBFGEg,105,1-0,White
16lhzXIm,54,1-0,Black
9l3RhBTH,66,1-0,Black
9l3RhBTH,72,1-0,Black
gMam6sYo,51,0-1,White
UngFMdMU,83,1-0,White
UngFMdMU,85,1-0,White
n5aBNhpE,79,1-0,White
zQB4q2L6,41,0-1,White
N39c4MZR,60,0-1,Black
Ias5SpPs,87,1-0,White
Hod6XuZV,56,0-1,Black
sLG8FjJR,47,1-0,White
tqQqoe8z,65,1-0,White
tUuevsE5,31,1-0,White
OufqyppP,77,1-0,White
OSLIkimQ,41,1-0,White
LaJFAsoD,61,0-1,White
kRZkENQK,41,1-0,White
ygGmSIkK,63,1-0,White
m0GliEP0,53,1-0,White
ITFcY90l,88,1/2-1/2,Black
9JdYQ1sM,118,0-1,Black
66pb7RI5,66,1-0,Black
eFfy9Btc,90,0-1,Black
SnuKcjIv,92,1-0,Black
SlzfCQFo,40,0-1,Black
6NJz3TZI,78,0-1,Black
YQh53S2D,124,1-0,Black
D9Q9EDZH,97,1-0,White
BeN9TJYO,65,1-0,White
9Sqe3T9U,53,1-0,White
8rUoZN7m,59,1-0,White
9QpoptNg,64,0-1,Black
EyimpuGE,78,0-1,Black
Ots0NQlR,100,0-1,Black
5feGly66,93,0-1,White
ThNjQqbV,112,1-0,Black
3KLv7tgI,48,0-1,Black
FpwOnEtv,79,0-1,White
NMBIboye,44,0-1,Black
Gm0gRImg,53,0-1,White
pFYaqmi6,104,1-0,Black
ra3DK2He,91,1-0,White
UQzzuWoZ,104,1-0,Black
d5J3meIH,70,1-0,Black
d5J3meIH,72,1-0,Black
YXkwmeFo,86,1/2-1/2,Black
WmSAuRwU,84,0-1,Black
qSg9SgBD,73,1-0,White
iZXWzOyC,57,1-0,White
jSUGEr3C,53,1-0,White
AXCNeLnL,106,1-0,Black
7K0Wdwhd,61,1-0,White
kV5dypyo,80,0-1,Black
E9jAtmbp,91,0-1,White
xtZ0UDbL,49,1-0,White
aENShUsO,114,1/2-1/2,Black
lTq4IhWZ,64,0-1,Black
oZwBhi7U,66,1-0,Black
2gsJwvyw,67,1-0,White
Mx2Pv0s0,47,0-1,White
sXZzqaFt,90,0-1,Black
bX8PJkJh,74,1-0,Black
nRdyRze5,84,0-1,Black
THeMssmD,69,0-1,White
d1ixjeEG,44,0-1,Black
1kzeZ0Wz,83,1-0,White
acPyUOYT,70,0-1,Black
acPyUOYT,80,0-1,Black
6fwcQLBR,79,1-0,White
eeG6pwEm,54,0-1,Black
t1gRicJ9,76,1-0,Black
D89JJd2a,66,1-0,Black
6oCChBh6,76,0-1,Black
Y341w9LG,100,0-1,Black
KC5hUOsp,87,1-0,White
sl1Q8KNi,62,0-1,Black
yR5iQjSp,98,0-1,Black
NMVsZRvn,68,1-0,Black
MIyCdSbP,110,1/2-1/2,Black
b8rL82KD,71,1-0,White
1XINcP3F,46,1-0,Black
1XINcP3F,48,1-0,Black
B5UXWolS,40,0-1,Black
UyU1BOWE,76,0-1,Black
UyU1BOWE,78,0-1,Black
lxBY6JIe,53,0-1,White
lXOYj0sc,71,1-0,White
tXdx6y5p,77,1-0,White
Ae3Nb5JY,53,1-0,White
0h1Ns4KU,55,1-0,White
t2Civvlq,60,1-0,Black
2mdxjT4I,33,1-0,White
2mdxjT4I,59,1-0,White
BI462ELc,57,0-1,White
Y72cyPKB,65,1-0,White
VDhT2KAO,84,1-0,Black
jKOtueBN,69,0-1,White
3AASjGbG,71,1-0,White
V9wN1ToN,87,1-0,White
fqwg9jGG,45,1-0,White
5L82482Z,58,1-0,Black
5L82482Z,82,1-0,Black
QM9xl83X,53,0-1,White
U3egBL4u,68,0-1,Black
j8FIBUVm,83,1-0,White
jUkAVqW5,67,0-1,White
XTV8PMCx,43,1-0,White
8kGf5dqI,89,0-1,White
8kGf5dqI,91,0-1,White
imZg9ha4,72,1-0,Black
7xRrkDly,82,0-1,Black
c3FKS0YN,58,1-0,Black
h9KL7f1a,55,1-0,White
h9KL7f1a,59,1-0,White
zYRjJe6F,106,0-1,Black
1Wxl6FDG,64,1-0,Black
7WqduqBD,97,1-0,White
Nv2Vs3q5,82,1-0,Black
Nv2Vs3q5,86,1-0,Black
Zva7ieU5,62,0-1,Black
ttNIzDZZ,135,0-1,White
LBINZnlN,77,1-0,White
DPSxUdxX,74,1-0,Black
drKT9xkY,103,1-0,White
xSfi88xh,83,0-1,White
xSfi88xh,86,0-1,Black
E4StiuEA,75,1-0,White
qJRccpv2,80,1-0,Black
FvE4fd0j,74,0-1,Black
UFDf1flG,64,0-1,Black
H61hZgj4,81,1-0,White
Uj2tZwnF,58,0-1,Black
FxhYBJYI,65,0-1,White
tOoCUUdG,71,0-1,White
OADytUoo,52,1-0,Black
j3O9JB8V,98,0-1,Black
R65kvxF8,78,1-0,Black
JcHxvgYv,82,0-1,Black
SXtl1lOY,139,1-0,White
SXtl1lOY,141,1-0,White
WuTflmy6,91,1-0,White
44Izxt63,103,1-0,White
8JfpT7vW,67,1-0,White
MWgvKsFI,51,1-0,White
ek4b66aC,81,1-0,White
9zcSdvb4,46,0-1,Black
BcW2TCfk,118,0-1,Black
leE0LFFA,70,1-0,Black
zvBSd6uU,53,0-1,White
FeAzY7Gt,98,1-0,Black
tiJgI9J0,91,0-1,White
CzXb0Kh4,108,0-1,Black
Icl5K0zr,60,1-0,Black
aRyV5fWx,39,1-0,White
MNFoAxcj,72,0-1,Black
3nUEkash,78,1-0,Black
MTKPuieg,99,1/2-1/2,White
YEzIf9zw,71,1-0,White
c8KGZdQD,45,0-1,White
kjCZw5WF,48,1-0,Black
SUzd9l18,99,0-1,White
Lwc1D2MC,110,1-0,Black
LMufpEK9,46,0-1,Black
q5WgaAeu,57,0-1,White
9xPe2mGg,42,1-0,Black
XwYn0ZLF,58,1-0,Black
M0BIKQ3L,130,0-1,Black
ofFVIYnt,68,0-1,Black
IkhNoorf,71,0-1,White
iMg6up9i,96,1-0,Black
M8voGd4V,76,0-1,Black
xR2Pi1bX,63,1-0,White
7TfBmUXA,94,1-0,Black
WEDTFL03,54,1-0,Black
ycVOjc3s,63,1-0,White
v3THW0Gr,129,1-0,White
07F3go7d,124,1/2-1/2,Black
KVKyKEYn,82,0-1,Black
KVKyKEYn,86,0-1,Black
FH53pY6T,91,1-0,White
5TEA8I7K,55,1-0,White
fLvKbg5s,53,0-1,White
5HZCXhHi,62,1-0,Black
14dBCf9V,63,0-1,White
NsQCwVWu,73,1-0,White
kAhHhk22,69,0-1,White
JUQA84dy,105,0-1,White
9fRQ8hku,67,0-1,White
qJrhLy4N,102,1-0,Black
7d0bvTOt,54,1-0,Black
Xb63JNF5,70,0-1,Black
RjTwNvdK,55,1-0,White
iRKfb5em,99,1-0,White
6pcl8wkn,57,1-0,White
rXsExECk,70,1-0,Black
XhyjIOu0,79,0-1,White
42Zo19jK,64,0-1,Black
EkfqKh9p,106,0-1,Black
6GJeHyhW,61,1-0,White
kUWLY0NR,28,0-1,Black
XUIV8h8S,52,1-0,Black
XUPl8quI,56,0-1,Black
QnSZlLdP,52,1-0,Black
2hbsI22U,110,1-0,Black
2hbsI22U,115,1-0,White
PEDAgQ8n,53,1-0,White
zhifYKJ7,68,0-1,Black
q64WFh4F,104,1-0,Black
J12fwguH,78,1-0,Black
bPFoOj5A,69,1-0,White
Gk0N2azM,64,1-0,Black
BmHcXfzv,78,0-1,Black
shbcKsgk,73,0-1,White
3uPw5sia,47,1-0,White
afnjQB6T,57,1-0,White
0Aw6kiKj,53,1-0,White
sLWKVCHL,142,1/2-1/2,Black
KGUscgqm,73,1-0,White
ozQvhi3j,91,1-0,White
31ZlGW8V,55,0-1,White
StTOTk4S,58,0-1,Black
FKnfZ2WS,64,1-0,Black
5QSrijTY,57,1-0,White
DAWNcX0T,62,0-1,Black
ZB9XXfNA,99,1-0,White
Ex8XRKSP,62,0-1,Black
34KohLX7,65,1-0,White
5fi6pJFA,80,1-0,Black
vsBssBs6,80,0-1,Black
68AMHVmz,74,0-1,Black
ozyP518U,45,1-0,White
ozyP518U,53,1-0,White
gtLH4B30,42,1-0,Black
sXg8Dfmc,50,0-1,Black
6uPPa08w,78,0-1,Black
6uPPa08w,85,0-1,White
CA9PM3IN,71,0-1,White
ZhybVmcs,73,0-1,White
cI4moh6K,61,1-0,White
aPisDOi4,73,0-1,White
iEpk5qes,56,1-0,Black
NpqaOgud,93,1-0,White
K33F2W09,49,1-0,White
KNPIJLEB,85,0-1,White
h5yivfYR,123,1/2-1/2,White
GUeQmtg2,40,0-1,Black
rPJG6e50,43,1-0,White
Rn7aUkLc,118,1-0,Black
xqXvRFB3,77,0-1,White
Ru1L90ld,80,1-0,Black
gRKa2P6K,102,0-1,Black
8tQ8cPYc,102,0-1,Black
5MqBsoJJ,87,1-0,White
ERdP1CPu,35,1-0,White
SQc5x5eb,72,0-1,Black
kNFIAeaF,83,0-1,White
ZDCdEOIn,63,1-0,White
bP9cnjlU,53,1-0,White
tEpH72vB,53,1-0,White
FJrLLQHx,77,1-0,White
HfmIQRVq,80,1-0,Black
DKlZmwMa,64,1-0,Black
0nk69HLz,59,1-0,White
WatFW03I,77,1-0,White
Deic6uSv,54,0-1,Black
XW2smjMo,90,0-1,Black
hYM6flKZ,78,1/2-1/2,Black
906y7Awe,93,1-0,White
O0h9Hsic,101,1-0,White
laQjafdc,62,0-1,Black
1ZqVZM9B,84,0-1,Black
D0IlczFj,51,0-1,White
h7MajZqq,69,1-0,White
Gs5REJlu,54,1-0,Black
rCIIvkmT,83,1-0,White
q3qS9DAC,75,0-1,White
dw0mshKk,76,0-1,Black
0YVith6H,59,0-1,White
PxFbCIfM,42,0-1,Black
qRZwOfq5,83,0-1,White
24w1PhI5,121,1/2-1/2,White
5m8Qtd0f,64,0-1,Black
HIl9PxGq,42,1-0,Black
a2zkomit,73,0-1,White
KtuWPeZ4,58,0-1,Black
ottCtEyI,83,0-1,White
OyElHOjh,57,0-1,White
b6M9BW7Z,62,1-0,Black
sjA41fL5,73,1-0,White
MieHgEp8,68,0-1,Black
GO58BPbI,82,0-1,Black
qHaQU8A6,63,1-0,White
BvJiuixs,67,1-0,White
IM0iSGMz,69,0-1,White
ON0jw7lp,82,0-1,Black
1ZFXE1JG,65,1-0,White
2hhS1hFw,57,0-1,White
B84mrSdi,84,1-0,Black
e8DpOtJr,113,0-1,White
HAoOiG8V,62,0-1,Black
AFQ4ln14,112,1-0,Black
6bmrJkVg,81,0-1,White
Eh92RokF,98,0-1,Black
iY2bX4m2,81,0-1,White
58QyEvm3,65,1-0,White
C8OsN4RM,85,1-0,White
B4pu5NiX,46,0-1,Black
kuh6eHJf,44,1-0,Black
yP2HAwKF,135,0-1,White
Eiuui5D1,65,1-0,White
mB88Re03,66,0-1,Black
UNYbv2nL,91,0-1,White
LMX6e7gT,69,1-0,White
WjqbkjRT,59,1/2-1/2,White
mUP4TKKP,106,0-1,Black
qBzI6MuS,76,0-1,Black
aY8lzKX7,63,0-1,White
l9Afa4HZ,51,0-1,White
RbxM3EQC,74,1-0,Black
4wA0nNmD,94,0-1,Black
ofEzTvZu,101,1-0,White
gt3fTtOK,71,1-0,White
JFp6xwnz,67,1-0,White
1x3hRW9E,101,1/2-1/2,White
Xfg0YL2m,81,0-1,White
LN5MIO8C,46,1-0,Black
pJypIHMW,73,0-1,White
AcHB1yed,76,1-0,Black
oTO99Ppg,66,0-1,Black
iwc9CKTV,59,0-1,White
LuOu2kr3,74,0-1,Black
4RsJ5rZL,67,0-1,White
3qi61OsV,107,1-0,White
SIlv7VZR,81,1-0,White
g68R8BTY,66,1-0,Black
KlFJC1Ql,49,0-1,White
RXHbtLy4,77,1-0,White
vUUj2xcn,81,0-1,White
98IGqE4j,54,0-1,Black
VecXMdc9,117,1-0,White
ZClSYl7d,57,1-0,White
WmKTAWOM,45,1-0,White
2OOOrb6O,59,0-1,White
29fBDsAm,108,1-0,Black
4nTlyA2Z,119,1-0,White
BT9py20w,76,1-0,Black
dbM0Fgxa,139,1-0,White
k8qxwt3A,53,1-0,White
65UIwcBw,60,1-0,Black
dzqgcMHC,111,1-0,White
Pm2DfUqC,84,1-0,Black
sST3PKYU,46,0-1,Black
ZcOxNKFj,64,1-0,Black
s6MR3NS1,57,1-0,White
O3mrSqcr,101,1-0,White
Vqu6MkgW,82,0-1,Black
Lz2PdOYP,66,1-0,Black
exM463eG,88,1-0,Black
aRZ2Crn8,61,1-0,White
Qdo2Rm2y,80,1/2-1/2,Black
tLqCbzol,86,0-1,Black
BIiwiqrz,70,1-0,Black
FxTWQvLE,64,0-1,Black
ChJTa6Ez,115,1-0,White
M8rB2wqa,43,1-0,White
LZfv2hBZ,64,0-1,Black
fWu7BN6Q,59,1-0,White
SNC9wBnu,83,0-1,White
nZC1dR9a,45,1-0,White
mQOmVBqz,117,0-1,White
W0jawras,83,1-0,White
ZeflSUMX,74,0-1,Black
EP2NCFWG,96,1-0,Black
VZnOZofs,88,0-1,Black
VDXdbK6Q,51,1-0,White
Mu88No0Q,66,1-0,Black
mzKmaF2E,56,0-1,Black
lI64gPTy,47,1-0,White
DE0FZZjJ,68,1-0,Black
rv3mSLOD,101,0-1,White
PTjHxvux,152,1-0,Black
mHKcG8fA,80,1-0,Black
1YKCdjzr,43,0-1,White
Nz4C7pj1,48,0-1,Black
piO4jomA,62,1-0,Black
gn9hVEo4,126,1-0,Black
KrjXM6eL,64,1-0,Black
PRGQOp6G,78,1-0,Black
oVajBwsU,64,0-1,Black
FBfwlmA0,76,0-1,Black
TEDg2Hog,164,1/2-1/2,Black
ybMTUD8p,51,1-0,White
dFArMCfO,75,1-0,White
Pw1zMK1P,106,0-1,Black
JBy05qQn,127,0-1,White
mTQMvSsb,63,1-0,White
P04PlBo9,83,1-0,White
x5Zjl898,62,1-0,Black
NZ6iYJVp,112,0-1,Black
FQPQa1kX,45,1-0,White
soHJkWon,64,0-1,Black
A1P7RUqb,32,1-0,Black
8fbflweZ,44,0-1,Black
9XZmTapG,61,1-0,White
9XZmTapG,63,1-0,White
SjOyZqtw,88,1-0,Black
eSTmGSJ8,44,0-1,Black
eSTmGSJ8,46,0-1,Black
SQDZlNXk,88,1-0,Black
SQDZlNXk,90,1-0,Black
G4amJ1fA,52,0-1,Black
OEPdXIMN,91,1-0,White
B5scOXU7,56,0-1,Black
QVSnIOwE,35,1-0,White
C6x6Djk2,49,1-0,White
HfcpSO6i,103,1-0,White
2kmO5k4d,92,0-1,Black
cxzKIvSF,67,1-0,White
v3giXW1k,44,0-1,Black
v3giXW1k,46,0-1,Black
R4zAd2Oe,75,0-1,White
UI2dSIo8,81,0-1,White
91f5gnV3,80,0-1,Black
iXPfgeea,53,0-1,White
xGUSNx3G,54,0-1,Black
NmuUMGDy,112,1-0,Black
Fm5NqOVq,115,1-0,White
MR5wFrlf,70,1-0,Black
1KNNQnhn,118,0-1,Black
KfeIKcfd,49,1-0,White
k5r8SOoG,73,0-1,White
EYjE3PM2,76,1-0,Black
vPAjnicq,56,0-1,Black
A5hIhvl2,75,1-0,White
jE1CiM53,139,1-0,White
0yQ6DfKr,105,1-0,White
eFYrZQ2z,106,0-1,Black
hO4mWVMv,60,1-0,Black
4o8UQ2RI,65,1-0,White
XvTKLFJj,90,0-1,Black
5DQmQGv2,67,0-1,White
Tk558jH6,54,0-1,Black
TPGSbGUA,62,0-1,Black
FDdqmn5A,48,0-1,Black
4H5VNv6d,98,0-1,Black
jSUiUuaw,91,1/2-1/2,White
XX4MOokF,64,0-1,Black
DPx54iLM,32,1-0,Black
eP6w7CJS,63,0-1,White
JCPunjuK,48,0-1,Black
SCVtQkCk,54,1-0,Black
IT1epLEp,112,0-1,Black
IT1epLEp,124,0-1,Black
4VtXquJ6,105,1-0,White
4RZVe99A,58,1-0,Black
XH7WpvXf,108,0-1,Black
IYAWYiGH,43,1-0,White
Vu6gGhbX,56,1-0,Black
1mDsTetR,111,0-1,White
gr5hA71k,49,1-0,White
XR7wVkmd,48,0-1,Black
GDSzuXA5,39,1-0,White
pZQODF1g,64,0-1,Black
keMJq6Cd,86,0-1,Black
p81gXPjl,47,1-0,White
Oz7JItXx,103,1-0,White
ZIATXDFk,65,1-0,White
D3OseEpN,89,0-1,White
If3qZjat,81,1-0,White
zbyhXVH6,56,1-0,Black
dfPIMAw5,105,1-0,White
AV88TjKT,71,1-0,White
HAeJ2CPx,81,1/2-1/2,White
NXVhmRY2,68,0-1,Black
7MRZCKS9,97,1-0,White
TCHJxLJB,60,0-1,Black
Dd2nIffl,43,1-0,White
20z077iv,50,0-1,Black
JMTMgFtE,111,0-1,White
2Jc706p9,72,0-1,Black
