lichess_id,ply,result,player,time_scramble_bracket,player_elo
TezTillv,96,1-0,Black,<=5s vs 5-10s,2705
Cmm6jnGE,100,1-0,Black,<=5s vs 10-15s,2992
LaleFpt5,69,1-0,White,<=5s vs 5-10s,1691
DIl4L7EK,76,1-0,Black,<=5s vs 5-10s,2627
DHNjkWQb,35,1-0,White,<=5s vs 15-20s,1793
DzVLqpOa,108,1-0,Black,<=5s vs 10-15s,2214
zkGkZtol,76,0-1,Black,<=5s vs 10-15s,2451
J31MH3Kg,86,0-1,Black,<=5s vs <=5s,2152
gZkApFvJ,57,1-0,White,<=5s vs 10-15s,1210
iR8Puih0,74,0-1,Black,<=5s vs 10-15s,2027
xxf5lzGH,124,1-0,Black,<=5s vs <=5s,2238
OeojCZYj,63,1-0,White,<=5s vs 15-20s,1879
A5x54HVn,62,0-1,Black,<=5s vs 10-15s,1361
FLvl6heM,89,1-0,White,<=5s vs 5-10s,2450
rcgWJh8L,57,1-0,White,<=5s vs 5-10s,1545
wG4LEZqj,73,1-0,White,<=5s vs 5-10s,2457
S2okDrtg,89,1/2-1/2,White,<=5s vs 10-15s,2020
OXsLWAW5,65,1-0,White,<=5s vs <=5s,1738
BjqswWix,71,1-0,White,<=5s vs 5-10s,1422
TEQAIMyR,69,1-0,White,<=5s vs 15-20s,1144
kEJulFUh,77,1-0,White,<=5s vs 10-15s,1267
H62Zn9Se,74,0-1,Black,<=5s vs 10-15s,1449
3Enn5JpJ,52,0-1,Black,<=5s vs 5-10s,923
1KblyvJE,74,0-1,Black,<=5s vs 10-15s,2323
4nbG7mSm,91,1-0,White,<=5s vs <=5s,2147
Dp4YNDL5,42,0-1,Black,<=5s vs 10-15s,1475
uXy6Es9O,135,1-0,White,<=5s vs 15-20s,2589
wiQAPZ9e,56,0-1,Black,<=5s vs 10-15s,1309
3wAjyk5j,78,0-1,Black,<=5s vs 5-10s,2375
MeDkcsCz,47,1-0,White,<=5s vs 10-15s,1165
JGNNgLCq,92,1-0,Black,<=5s vs 5-10s,1258
YpnR22s1,73,1-0,White,<=5s vs 15-20s,2319
nXV3VnwV,68,0-1,Black,<=5s vs <=5s,1448
5O75qHLy,76,0-1,Black,<=5s vs 10-15s,1968
aBu6BMZy,116,1-0,Black,<=5s vs <=5s,1815
1CYjBag1,66,0-1,Black,<=5s vs 15-20s,1749
S828NaWm,66,0-1,Black,<=5s vs 5-10s,1913
A21na8Sc,71,1-0,White,<=5s vs 5-10s,1884
JSG3TZhK,79,0-1,White,<=5s vs <=5s,1042
OrTTeXGa,119,0-1,White,<=5s vs <=5s,2348
DcTAGYdt,99,1-0,White,<=5s vs 10-15s,1131
8IVwPDpP,63,0-1,White,<=5s vs <=5s,983
nBPdoEC6,54,0-1,Black,<=5s vs 15-20s,1335
mC0BiYOn,72,0-1,Black,<=5s vs 10-15s,2171
Zv8bgfIJ,83,1-0,White,<=5s vs 5-10s,2031
o9fFuXmR,184,1-0,Black,<=5s vs <=5s,2470
4zYvXisX,101,1-0,White,<=5s vs 10-15s,1678
nHIg3ge0,81,0-1,White,<=5s vs 5-10s,1882
saJUE6ZV,65,1-0,White,<=5s vs 15-20s,1606
9oAaamJx,67,1-0,White,<=5s vs <=5s,2077
cat9dJSK,117,1/2-1/2,White,<=5s vs 5-10s,2132
wpncS3NN,50,0-1,Black,<=5s vs 10-15s,937
Mo8teWQA,53,1-0,White,<=5s vs 15-20s,1283
mFGkIlHz,62,0-1,Black,<=5s vs 5-10s,2396
gxr7hNWo,43,1-0,White,<=5s vs 10-15s,1084
MAWSjCkd,51,1-0,White,<=5s vs 15-20s,1784
RNxBQGSU,51,1-0,White,<=5s vs 10-15s,787
u0aRkDxO,73,1-0,White,<=5s vs 15-20s,1781
BH2aKq0U,66,0-1,Black,<=5s vs 5-10s,1386
a5JWlVii,70,0-1,Black,<=5s vs 5-10s,2176
6gW5UmlY,71,1-0,White,<=5s vs 5-10s,1240
bcreh3tz,68,0-1,Black,<=5s vs 5-10s,1687
NLXOhNw9,69,1-0,White,<=5s vs 10-15s,2140
MeIHH9Ef,96,0-1,Black,<=5s vs 10-15s,2104
1ZUAoDW7,95,1-0,White,<=5s vs <=5s,1906
GUc6F6DF,43,0-1,White,<=5s vs <=5s,722
DDZEeNtA,58,1-0,Black,<=5s vs <=5s,1779
4Wed104c,60,0-1,Black,<=5s vs 15-20s,1416
7FctBqzG,55,0-1,White,<=5s vs <=5s,1150
Z27aZqcw,67,0-1,White,<=5s vs 10-15s,1837
DmtRR1Im,97,1-0,White,<=5s vs 5-10s,2005
3PKuC30V,105,1-0,White,<=5s vs 15-20s,2309
QvpHVqTG,95,1-0,White,<=5s vs 5-10s,1576
7iXPwbty,137,1-0,White,<=5s vs 15-20s,1768
KoNGGJ5p,69,1-0,White,<=5s vs 15-20s,2266
Fqv4kwwP,80,1-0,Black,<=5s vs 10-15s,2321
X1UsHWyc,60,0-1,Black,<=5s vs 15-20s,1798
ITxtLHLY,76,0-1,Black,<=5s vs 15-20s,2144
CBN7rZTF,74,0-1,Black,<=5s vs 10-15s,1634
K5i4ksuj,96,1-0,Black,<=5s vs 5-10s,2172
JSe7pomR,126,0-1,Black,<=5s vs 5-10s,2151
6Kv281ff,129,1-0,White,<=5s vs 5-10s,2234
3ks7z5u9,87,1-0,White,<=5s vs <=5s,1840
9RyCUKkw,66,0-1,Black,<=5s vs 5-10s,1794
3JBRiDib,117,1/2-1/2,White,<=5s vs 15-20s,1944
leDxp6Nv,110,0-1,Black,<=5s vs 5-10s,1369
Er76inJX,80,0-1,Black,<=5s vs 15-20s,1454
e0EuVWXi,127,1/2-1/2,White,<=5s vs 5-10s,2606
6PRg3Bjy,57,1-0,White,<=5s vs 15-20s,1216
r1Z0UECI,49,0-1,White,<=5s vs 10-15s,1387
O5EDehC2,89,1-0,White,<=5s vs 10-15s,1817
eGRTuwPQ,104,0-1,Black,<=5s vs 5-10s,2179
r1pICqlv,89,1-0,White,<=5s vs 5-10s,2079
YkzkkRFR,71,1-0,White,<=5s vs 5-10s,2208
KlGfehJr,101,0-1,White,<=5s vs 10-15s,2023
GyQotZpb,70,0-1,Black,<=5s vs 5-10s,1706
ItmfdYIu,86,1-0,Black,<=5s vs 5-10s,2794
cqmsZmMz,63,0-1,White,<=5s vs 5-10s,1767
8Wkz9IfK,56,1-0,Black,<=5s vs 5-10s,2058
9Tktb1OI,87,1-0,White,<=5s vs 10-15s,2106
AY3maDEv,95,1-0,White,<=5s vs 10-15s,2442
658ezXsU,58,1-0,Black,<=5s vs <=5s,1571
KfHuo1sM,89,1-0,White,<=5s vs 15-20s,1592
eOyPOVMc,84,0-1,Black,<=5s vs 5-10s,1866
MTLK29pe,34,0-1,Black,<=5s vs 5-10s,815
637ci2tI,78,0-1,Black,<=5s vs 5-10s,2608
Cw0QCVgB,80,0-1,Black,<=5s vs 5-10s,2422
VVZaoxHE,66,0-1,Black,<=5s vs 5-10s,1846
7VMOzL3C,81,1-0,White,<=5s vs 5-10s,1938
PBFuwbSK,75,1-0,White,<=5s vs 15-20s,1958
5MAQs9Md,65,1-0,White,<=5s vs 5-10s,1067
vAatFfim,64,0-1,Black,<=5s vs 10-15s,1979
b6pouHEi,85,1-0,White,<=5s vs 15-20s,1874
PUgVC4Zm,70,0-1,Black,<=5s vs 5-10s,1525
BX4nUuhb,86,0-1,Black,<=5s vs 5-10s,2135
UqEqeK2e,126,0-1,Black,<=5s vs 15-20s,2351
Gu7GW5YT,95,0-1,White,<=5s vs 5-10s,2314
SdqbSnFG,49,1-0,White,<=5s vs 15-20s,1040
kzoPZVZ4,87,1-0,White,<=5s vs 15-20s,2306
L8ao3cSc,56,0-1,Black,<=5s vs 15-20s,1379
4CFfOU0b,66,1-0,Black,<=5s vs 5-10s,1447
LorPBN1r,84,0-1,Black,<=5s vs 10-15s,2265
HrcVlKbo,51,1-0,White,<=5s vs 10-15s,1993
Bg9w0L3g,47,1-0,White,<=5s vs 10-15s,1091
SUHE0Jp3,54,1-0,Black,<=5s vs 5-10s,1464
K1kzICV5,71,1-0,White,<=5s vs 5-10s,1479
NO7tB4nj,69,1-0,White,<=5s vs 15-20s,2512
XHvHGSi5,104,0-1,Black,<=5s vs 5-10s,2275
G4iyX2lh,82,0-1,Black,<=5s vs 10-15s,1988
x856cl8p,70,0-1,Black,<=5s vs 10-15s,1500
NHtqMRGN,76,0-1,Black,<=5s vs 15-20s,2110
5mRkkemE,84,0-1,Black,<=5s vs 10-15s,2241
D6KsvMoI,100,1-0,Black,<=5s vs <=5s,2082
67S2eXRB,62,1-0,Black,<=5s vs <=5s,1982
h7vn0b5p,69,0-1,White,<=5s vs 10-15s,2396
1SQd4Y6A,125,1-0,White,<=5s vs 15-20s,2527
hVFHV1lp,98,0-1,Black,<=5s vs <=5s,2305
EGBVwUng,44,0-1,Black,<=5s vs <=5s,1547
Dc6REbFJ,84,0-1,Black,<=5s vs 5-10s,1617
IlZjC3Ii,81,1-0,White,<=5s vs 5-10s,2238
qz94Mhj5,113,1-0,White,<=5s vs 5-10s,2457
cGUGX1ps,78,0-1,Black,<=5s vs 10-15s,1595
YJiCNt6j,42,0-1,Black,<=5s vs 5-10s,1016
52Flx3be,83,1-0,White,<=5s vs 10-15s,2467
nCeXYLFG,107,1-0,White,<=5s vs <=5s,1879
eqzNmJuP,81,1-0,White,<=5s vs 15-20s,2502
p2D2a3T6,58,1-0,Black,<=5s vs 5-10s,1094
S4MT7mPM,64,0-1,Black,<=5s vs 5-10s,1616
lZxtzzzr,84,0-1,Black,<=5s vs <=5s,2169
gV4NGrNZ,97,1-0,White,<=5s vs 15-20s,1729
K09gJZ6F,48,0-1,Black,<=5s vs 15-20s,1307
5tCxcnZU,60,0-1,Black,<=5s vs 10-15s,1859
ld97ZLPr,56,0-1,Black,<=5s vs 10-15s,1977
jB3MORiu,50,0-1,Black,<=5s vs 10-15s,1755
wBUwhbdH,64,0-1,Black,<=5s vs 15-20s,1098
N2JfYQ74,38,0-1,Black,<=5s vs 10-15s,686
yW8TfrGo,77,1-0,White,<=5s vs 10-15s,1766
gVV0spJq,108,1-0,Black,<=5s vs 5-10s,2488
uzcTdvE1,52,0-1,Black,<=5s vs 10-15s,1549
7C88oBZX,39,1-0,White,<=5s vs 15-20s,1173
6HNZyJGb,49,1-0,White,<=5s vs 15-20s,1404
MbwzA44O,85,1-0,White,<=5s vs 10-15s,1661
02ic9bv8,45,1-0,White,<=5s vs 5-10s,1279
bqIuFl4Q,70,0-1,Black,<=5s vs 10-15s,1522
SfY6GxeH,123,1-0,White,<=5s vs 15-20s,2597
4nqawAOd,67,1-0,White,<=5s vs 10-15s,1409
G9nc8usi,42,0-1,Black,<=5s vs 5-10s,864
EkvKvogN,40,0-1,Black,<=5s vs 5-10s,933
9aEpCQ3X,67,1-0,White,<=5s vs 5-10s,2036
S28MQCjl,54,0-1,Black,<=5s vs 15-20s,2161
zTDb1Lsj,100,0-1,Black,<=5s vs 10-15s,2541
7RjScbOe,107,1-0,White,<=5s vs 10-15s,2277
1B29pnkC,80,0-1,Black,<=5s vs 10-15s,2135
XgwFLpHw,40,0-1,Black,<=5s vs 15-20s,1611
FdWHxqD5,65,1-0,White,<=5s vs 15-20s,2390
NQES7pHm,76,0-1,Black,<=5s vs 15-20s,1783
s6FnG7zO,105,0-1,White,<=5s vs 5-10s,2438
5QvJQ31P,56,0-1,Black,<=5s vs 15-20s,1232
RCuxY3Tm,79,0-1,White,<=5s vs 10-15s,1716
FhNBz3W4,75,1-0,White,<=5s vs 15-20s,2410
K2XD7zBe,73,1-0,White,<=5s vs 10-15s,2129
AZWMaifF,77,1-0,White,<=5s vs 15-20s,1937
11dnsY3a,98,0-1,Black,<=5s vs 15-20s,2286
fLgyrceu,62,0-1,Black,<=5s vs <=5s,1116
fqmz2nRX,90,0-1,Black,<=5s vs 5-10s,2000
uiErqnsP,66,0-1,Black,<=5s vs 15-20s,1994
8B3p5mZN,68,0-1,Black,<=5s vs 5-10s,1532
MQhxbPze,138,0-1,Black,<=5s vs 5-10s,2018
D7gOJPhL,50,0-1,Black,<=5s vs 10-15s,1354
tRfTLtGz,131,0-1,White,<=5s vs <=5s,1849
73RXeczo,71,1-0,White,<=5s vs 15-20s,2040
XId5hvIq,62,0-1,Black,<=5s vs 15-20s,1955
D6jersdW,74,0-1,Black,<=5s vs 10-15s,1137
IIhSqYMA,50,1-0,Black,<=5s vs <=5s,1227
ULUmn88i,49,1-0,White,<=5s vs 15-20s,2295
NP4x2iE7,69,1-0,White,<=5s vs 10-15s,2711
QAPK7gY7,56,0-1,Black,<=5s vs 5-10s,1341
GSq3aPnQ,66,1-0,Black,<=5s vs <=5s,1220
O11X7Ta5,83,1-0,White,<=5s vs 5-10s,2172
nWkN3ddp,68,0-1,Black,<=5s vs 15-20s,1227
nOeye7On,54,0-1,Black,<=5s vs 5-10s,1197
fQ0R2AHD,65,0-1,White,<=5s vs <=5s,1421
giKNzPiO,139,1-0,White,<=5s vs 5-10s,2612
EeiBmwEr,44,1-0,Black,<=5s vs <=5s,1129
bbLYW5EM,46,0-1,Black,<=5s vs 10-15s,1253
ryvEmzng,70,0-1,Black,<=5s vs <=5s,1455
KbIrLIVR,76,0-1,Black,<=5s vs 10-15s,1544
T9oBablY,96,0-1,Black,<=5s vs <=5s,2169
5wgx88Ar,66,0-1,Black,<=5s vs 10-15s,1132
Gy9zopGk,43,1-0,White,<=5s vs 15-20s,1526
rY0xq7oi,71,1-0,White,<=5s vs 10-15s,1005
cFcF9RPw,64,0-1,Black,<=5s vs 10-15s,1767
EFDcQamw,84,0-1,Black,<=5s vs 5-10s,1695
U7j2fuqJ,28,0-1,Black,<=5s vs 15-20s,804
xfM8NwOQ,124,0-1,Black,<=5s vs 5-10s,2083
XDykMhVx,71,1-0,White,<=5s vs 10-15s,1881
kG5OfEt7,63,1-0,White,<=5s vs 10-15s,2023
RYnAV8tQ,66,0-1,Black,<=5s vs 5-10s,1492
ZK0boLJT,80,0-1,Black,<=5s vs 5-10s,2644
TzsiPhf8,68,1-0,Black,<=5s vs <=5s,1774
5nbbjBjA,68,0-1,Black,<=5s vs 10-15s,2271
lffr6h6m,70,0-1,Black,<=5s vs 5-10s,2120
lTKf26XW,45,1-0,White,<=5s vs 10-15s,1377
MQnzf1LR,197,1-0,White,<=5s vs 15-20s,2605
FJe6Cbob,75,1-0,White,<=5s vs 5-10s,1491
lNepBQZC,66,0-1,Black,<=5s vs 5-10s,1412
hczdaFoY,87,1-0,White,<=5s vs 5-10s,1683
rW4RZZ5U,57,1-0,White,<=5s vs 10-15s,1715
GTVY9S1y,97,0-1,White,<=5s vs 15-20s,2697
AttWuFfn,60,0-1,Black,<=5s vs 10-15s,2048
xMvZ0ojL,115,1-0,White,<=5s vs 15-20s,2171
NM9wCCNa,57,1-0,White,<=5s vs 5-10s,1365
iQwQqpmd,78,0-1,Black,<=5s vs 10-15s,2444
4negrmiw,101,1-0,White,<=5s vs 10-15s,2170
66h1a44v,68,0-1,Black,<=5s vs 5-10s,1204
dms0Z7KM,60,0-1,Black,<=5s vs 5-10s,1392
ZguC1kjX,111,0-1,White,<=5s vs 15-20s,2446
5YJh0gRK,63,1-0,White,<=5s vs 10-15s,1994
yAbx6Isv,46,0-1,Black,<=5s vs 15-20s,1140
niq9ffb1,54,1-0,Black,<=5s vs 10-15s,1764
46icl6PL,60,0-1,Black,<=5s vs 5-10s,1621
s8jPCMbx,57,1-0,White,<=5s vs 15-20s,1812
EVxct5eh,88,0-1,Black,<=5s vs 5-10s,2338
EB4p45It,45,1-0,White,<=5s vs 10-15s,947
IeL9gdeK,71,1-0,White,<=5s vs 15-20s,2340
mootLf7I,87,1-0,White,<=5s vs 10-15s,1778
EwUWSVlF,61,1-0,White,<=5s vs 10-15s,2569
FBhX4ZYk,65,1-0,White,<=5s vs <=5s,1827
sNHC9m8G,75,1-0,White,<=5s vs 10-15s,1789
rH4eWk9Z,80,0-1,Black,<=5s vs 10-15s,1224
yhdmoGcp,67,1-0,White,<=5s vs 10-15s,2344
FyCc5q0h,55,1-0,White,<=5s vs 15-20s,1089
YGFca70C,45,1-0,White,<=5s vs 15-20s,1404
boXdNk28,59,1-0,White,<=5s vs 5-10s,798
dmckcoDk,72,0-1,Black,<=5s vs <=5s,1931
By4a5Fen,45,1-0,White,<=5s vs 5-10s,1181
wE2GsV47,61,1-0,White,<=5s vs 5-10s,1743
6y3ZrZvK,93,1-0,White,<=5s vs 15-20s,2226
qduZY8gY,65,1-0,White,<=5s vs 10-15s,1495
cYub9OhM,111,1-0,White,<=5s vs 15-20s,1338
qey6fjQe,78,0-1,Black,<=5s vs 15-20s,2007
a0Utux5F,71,1-0,White,<=5s vs 5-10s,1347
JR5CqrEI,62,0-1,Black,<=5s vs 15-20s,1712
FPBGQL7q,44,0-1,Black,<=5s vs 5-10s,1461
3GSTaWqh,73,1-0,White,<=5s vs 5-10s,1907
WG2DcDKq,138,0-1,Black,<=5s vs 5-10s,2322
jUY3Jb5z,70,0-1,Black,<=5s vs <=5s,1192
SzWfX9zP,87,1-0,White,<=5s vs 5-10s,1803
RplMp9lD,67,1-0,White,<=5s vs 15-20s,1580
A1QHkT4i,98,0-1,Black,<=5s vs 15-20s,1370
6WsBrHpS,58,0-1,Black,<=5s vs 10-15s,1632
Bxc2uMeW,76,0-1,Black,<=5s vs 10-15s,2073
UhR1RIYh,118,0-1,Black,<=5s vs 5-10s,2084
34pQMoOF,79,0-1,White,<=5s vs 5-10s,2043
WTlFKkJb,83,1-0,White,<=5s vs 15-20s,1827
H19cI8vt,94,1-0,Black,<=5s vs 5-10s,1916
CjDuIgAF,73,1-0,White,<=5s vs 10-15s,1913
4Pjs1vRX,57,1-0,White,<=5s vs 5-10s,1249
9OLCMFO3,45,1-0,White,<=5s vs 5-10s,1238
fs7Wx53G,46,0-1,Black,<=5s vs 15-20s,1085
JGbdueSg,51,1-0,White,<=5s vs 15-20s,1992
6rMBGPmN,63,1-0,White,<=5s vs 5-10s,1281
7lVi78iK,107,1-0,White,<=5s vs 5-10s,2449
FRohUZ8E,55,1-0,White,<=5s vs <=5s,1171
fwEXa8jO,76,0-1,Black,<=5s vs 10-15s,2022
H3zVxM8K,92,0-1,Black,<=5s vs 5-10s,2726
OWHOMK8q,72,1-0,Black,<=5s vs 5-10s,1748
SoEP4Uqt,58,0-1,Black,<=5s vs 5-10s,1092
zXmyYJPq,68,1-0,Black,<=5s vs 10-15s,2470
3hkHKaTu,82,1-0,Black,<=5s vs 15-20s,2591
gEd4oXy8,76,0-1,Black,<=5s vs 5-10s,1569
K5bBniQf,46,0-1,Black,<=5s vs 5-10s,1103
RoBXCyMo,111,1-0,White,<=5s vs 15-20s,2335
lFYhJRCs,69,0-1,White,<=5s vs 5-10s,2290
YX7EO3Y4,65,0-1,White,<=5s vs 5-10s,1629
dsf7IBtA,73,0-1,White,<=5s vs 5-10s,1801
Za0Fi9yB,76,0-1,Black,<=5s vs 10-15s,1402
uQUMAZT0,127,1/2-1/2,White,<=5s vs 15-20s,2241
u86D1JRM,66,0-1,Black,<=5s vs 10-15s,1219
SGFNuPIw,56,0-1,Black,<=5s vs 15-20s,1051
IGccJUE2,65,1-0,White,<=5s vs 5-10s,2109
4DFiHkMD,71,1-0,White,<=5s vs 15-20s,2514
itXiPjK5,43,1-0,White,<=5s vs 15-20s,2583
01uWawuj,71,0-1,White,<=5s vs 15-20s,1240
XnNMGZHU,62,0-1,Black,<=5s vs 10-15s,1426
RoWvceal,124,1/2-1/2,Black,<=5s vs 10-15s,2563
1FfT41Yu,60,0-1,Black,<=5s vs 10-15s,2763
6NVYw3J3,111,1-0,White,<=5s vs 15-20s,2105
PmRUPTNm,62,0-1,Black,<=5s vs 15-20s,1830
5N7UN1MO,46,0-1,Black,<=5s vs 15-20s,1313
S2XeBpZm,63,1-0,White,<=5s vs 15-20s,1171
3uWK3nUL,76,0-1,Black,<=5s vs <=5s,2193
iTQNXW8u,60,0-1,Black,<=5s vs <=5s,1336
4kdOwXAB,58,0-1,Black,<=5s vs 5-10s,1106
FIqwFIG7,72,1-0,Black,<=5s vs 10-15s,1776
PNeWZU28,78,0-1,Black,<=5s vs <=5s,1647
1mHT0zBo,64,0-1,Black,<=5s vs 15-20s,1644
cMzLFveB,48,0-1,Black,<=5s vs 15-20s,2261
vrqBGfTi,71,1-0,White,<=5s vs 5-10s,1765
DILJrNH9,62,1-0,Black,<=5s vs 5-10s,1100
2jWjDCVG,60,0-1,Black,<=5s vs 5-10s,1537
zWO72jV5,97,1-0,White,<=5s vs <=5s,2364
kYlJtQ4p,63,1-0,White,<=5s vs 15-20s,928
syKRw3LS,53,1-0,White,<=5s vs 15-20s,1363
kBesZLxB,65,1-0,White,<=5s vs 10-15s,1653
hK7Xy6Ip,98,0-1,Black,<=5s vs 5-10s,2168
0Y9rkPcl,76,0-1,Black,<=5s vs 5-10s,1288
kPr6Dup2,125,1-0,White,<=5s vs 15-20s,1489
cuUjCslz,99,1-0,White,<=5s vs 15-20s,2319
BNDL2jyP,79,1-0,White,<=5s vs 10-15s,1691
DOAxhZM4,61,0-1,White,<=5s vs 5-10s,1604
K5JfrArm,52,0-1,Black,<=5s vs 15-20s,1297
RxwBWxVQ,67,1-0,White,<=5s vs 10-15s,2269
eyoHkFu8,45,1-0,White,<=5s vs 15-20s,1233
sCChgDgy,38,0-1,Black,<=5s vs 10-15s,1585
18Z6hKrb,67,1-0,White,<=5s vs 15-20s,1368
cK7PV363,53,0-1,White,<=5s vs 5-10s,1459
WMw92XlF,76,1-0,Black,<=5s vs 15-20s,1140
D3mckMzh,63,1-0,White,<=5s vs 10-15s,1428
B0xUzWtr,65,1-0,White,<=5s vs 15-20s,1690
qwPtllU8,56,1-0,Black,<=5s vs 5-10s,1395
AV3VF97L,48,0-1,Black,<=5s vs 15-20s,1248
xCEA4VVh,53,1/2-1/2,White,<=5s vs 15-20s,1065
GIvw0Jes,81,1-0,White,<=5s vs 10-15s,1474
PY2KHrJB,74,1-0,Black,<=5s vs <=5s,2382
Jz1YRGy8,106,1-0,Black,<=5s vs <=5s,2244
zTNSTno2,84,0-1,Black,<=5s vs <=5s,1925
WZgkeesx,40,0-1,Black,<=5s vs 10-15s,1444
Hf1TIfcW,68,1-0,Black,<=5s vs 5-10s,2153
X7TGXQAv,42,0-1,Black,<=5s vs 15-20s,1256
1PuLRgMR,97,1-0,White,<=5s vs 10-15s,1905
xrsRrpGo,82,1-0,Black,<=5s vs <=5s,1348
VPtrASPD,83,1-0,White,<=5s vs 10-15s,2031
2oqATpW7,53,1-0,White,<=5s vs 10-15s,1642
7PFXAVtE,143,1-0,White,<=5s vs <=5s,2156
Eeg2wl1w,56,0-1,Black,<=5s vs 5-10s,1964
f9ygJaEi,66,0-1,Black,<=5s vs 10-15s,1337
YdQ9P1mY,126,0-1,Black,<=5s vs 10-15s,2088
55JeaAkn,89,1-0,White,<=5s vs 10-15s,2345
zfkfo0yC,51,1-0,White,<=5s vs 10-15s,1288
VfgZNSUn,91,1-0,White,<=5s vs 10-15s,1780
ikvnrpxn,56,0-1,Black,<=5s vs 15-20s,1978
KnLi0MSd,79,0-1,White,<=5s vs 10-15s,2206
4RDpiPCo,66,1-0,Black,<=5s vs 5-10s,1788
ot3232dB,63,1-0,White,<=5s vs 15-20s,1276
6prP9udD,75,1-0,White,<=5s vs 5-10s,1240
UxfetmRk,54,0-1,Black,<=5s vs 10-15s,1626
Xxtz4uwG,80,0-1,Black,<=5s vs 10-15s,2353
DFa3ebPW,82,1/2-1/2,Black,<=5s vs 5-10s,2192
CSx6VKTX,90,0-1,Black,<=5s vs 5-10s,1787
asdKVBkm,43,1-0,White,<=5s vs 10-15s,1311
UuQ4hj7W,47,1-0,White,<=5s vs 15-20s,1512
IhRLMRr1,74,0-1,Black,<=5s vs 15-20s,1971
RX74yP2K,52,0-1,Black,<=5s vs 5-10s,877
fq5nBJEy,89,1-0,White,<=5s vs 15-20s,1257
JjsBnIZg,62,0-1,Black,<=5s vs 5-10s,1622
bjgfMSLb,114,0-1,Black,<=5s vs 10-15s,2322
EQaeKNcA,55,1-0,White,<=5s vs 10-15s,1771
drItvDU8,51,1-0,White,<=5s vs 15-20s,1678
yMsuo4FP,37,1-0,White,<=5s vs 15-20s,1940
imDMoRWE,88,0-1,Black,<=5s vs 15-20s,2218
bJBUbeRe,50,0-1,Black,<=5s vs <=5s,1082
wOnwwLv1,59,1-0,White,<=5s vs 5-10s,1783
jaJOy7Nr,42,0-1,Black,<=5s vs 15-20s,836
JmsisB3B,68,0-1,Black,<=5s vs 5-10s,1522
WcocRZQx,54,0-1,Black,<=5s vs 15-20s,1977
6SNNezRq,100,0-1,Black,<=5s vs 15-20s,1915
dIw2QgPX,42,0-1,Black,<=5s vs <=5s,1000
wTR2ZXqq,53,1-0,White,<=5s vs 5-10s,1030
fvXepfQ8,137,1/2-1/2,White,<=5s vs <=5s,2899
2HtpaKAu,70,0-1,Black,<=5s vs 5-10s,1650
uxh6005V,97,1-0,White,<=5s vs 10-15s,2085
YRHeWkea,53,1-0,White,<=5s vs 5-10s,1567
2jlI89v2,36,0-1,Black,<=5s vs <=5s,746
Nmgq0A7a,76,0-1,Black,<=5s vs 15-20s,1878
AEOEsnJL,57,1-0,White,<=5s vs 15-20s,1723
krlUDnnf,89,1/2-1/2,White,<=5s vs 10-15s,2105
K6OLKck4,130,1/2-1/2,Black,<=5s vs <=5s,2940
Lm1Z6ZgN,100,0-1,Black,<=5s vs 5-10s,1786
zUhp2Bl9,51,1-0,White,<=5s vs 10-15s,1049
o1qAOONJ,87,1-0,White,<=5s vs 5-10s,1732
vHBLaMtz,82,0-1,Black,<=5s vs <=5s,2411
Wnsy3SEt,152,1-0,Black,<=5s vs <=5s,1773
oCkAMe38,90,0-1,Black,<=5s vs <=5s,2367
Nf2jrOyY,81,1-0,White,<=5s vs <=5s,2184
5rl40tam,105,1/2-1/2,White,<=5s vs <=5s,2370
umfdIgKJ,48,0-1,Black,<=5s vs 5-10s,724
pDyGJyMJ,64,0-1,Black,<=5s vs 5-10s,1202
vV0uKjAz,62,0-1,Black,<=5s vs 5-10s,952
hzTKfMdv,90,0-1,Black,<=5s vs 10-15s,2231
V5nt5xtl,72,0-1,Black,<=5s vs 10-15s,2001
fyutYmGt,63,0-1,White,<=5s vs 10-15s,1490
47MAqH6W,80,0-1,Black,<=5s vs 10-15s,1966
7T0NAQlQ,70,0-1,Black,<=5s vs 15-20s,1918
7Mb1KL5L,54,0-1,Black,<=5s vs 5-10s,2004
koRt3OCZ,56,0-1,Black,<=5s vs 10-15s,1249
vu0QGdRf,53,1-0,White,<=5s vs 15-20s,1679
X8YUaw0m,81,1-0,White,<=5s vs 15-20s,1916
Mg5YONGA,65,1-0,White,<=5s vs 10-15s,1843
wKKzVuNu,65,1-0,White,<=5s vs 10-15s,2322
O2IUz9BI,68,0-1,Black,<=5s vs <=5s,1103
1IfAmID6,84,1-0,Black,<=5s vs 10-15s,2359
9gbVXWs3,80,0-1,Black,<=5s vs 10-15s,2206
YFDl8dyW,76,0-1,Black,<=5s vs <=5s,1689
6i8NHKsY,85,1-0,White,<=5s vs 5-10s,2429
v0AmgvUo,89,1-0,White,<=5s vs 15-20s,1500
TbEbvfEP,72,0-1,Black,<=5s vs 15-20s,1638
yg8didgN,58,0-1,Black,<=5s vs 10-15s,1534
PZRviBcM,67,1-0,White,<=5s vs 5-10s,1588
5fJYqqPt,83,1-0,White,<=5s vs 15-20s,1663
8890Z1y1,100,1/2-1/2,Black,<=5s vs 5-10s,2192
Dwma19ml,64,1-0,Black,<=5s vs 5-10s,1575
6bcwsvUP,102,1-0,Black,<=5s vs <=5s,2657
